NOME,TIPO
INTERNATIONAL TRADE AND INDUSTRIAL TECHNOLOGY ITRITEC GMBH,J
BONYAD SHIPPING AGENCIES COMPANY,J
PARS TILE COMPANY,J
SELKBAF CO,J
ALIAF COMPANY,J
BOSCO GILAN,J
SOMIC ENGINEERING AND MANAGEMENT CO,J
BONYAD EASTERN RAILWAY COMPANY,J
HEJAB TEXTILE COMPANY,J
PISHGAMAN HORIZON DEVELOPMENT IRANIAN BUSINESS TRADING COMPANY,J
SINA RAIL PARS COMPANY,J
PARSIAN TOURISM AND RECREATIONAL CENTERS COMPANY,J
PAYANDAN COMPANY,J
COAL TAR REFINING COMPANY,J
PAYA SAMAN PARS,J
PISHRO IRAN FINANCIAL AND INVESTMENT COMPANY,J
PARS ENERGY-GOSTAR DRILLING AND EXPLORATION,J
PARS SARRALLE COMPANY,J
NORTH DRILLING COMPANY,J
TALOON COMPANY,J
RAMAN COMPANY,J
DAY COMPANY,J
MELLI SAKHTEMAN COMPANY,J
BEH TAM RAVANKAR,J
BEHRAN TRADING COMPANY,J
TABCHEM CHEMICAL INDUSTRIES CO.,J
TURIRA COMPANY,J
KAVEH SHARGH STEEL CO.,J
ARVAND KAVEH STEEL CO.,J
EX-CLE SOLUCIONES BIOMETRICAS C.A.,J
MAHMOUDALAVI,F
GUILLERMO CARLOSSAN AGUSTIN,F
MARCOS JAVIERMACHADO REQUENA,F
ABDULLAHI OSMANMOHAMED,F
MAALIMAYMAN,F
SOUTH ROUHINA STEEL COMPLEX,J
MOHAMMED HAMMAM MOHAMMED ADNANMASOUTI,F
LINA MOHAMMED NAZIRAL-KINAYEH,F
SOURAN COMPANY,J
LIA COMPANY,J
LETIA COMPANY,J
POLYMEDICS LLC,J
CEIEC,J
CHENWANG,F
JIANMINGCAO,F
CHUNXIANZHANG,F
YUEYUESHEN,F
BINGXUANJI,F
ARKENIMIRBAKI,F
EXIANGWAN,F
ZHUCHEN,F
DONGMINGWANG,F
PADMACHOLING,F
ZHONGLIDING,F
MINGJINHAO,F
DAFENGCAI,F
WEIHUAWU,F
ALYAKSANDR VYACHASLAVAVICHASTREIKA,F
SECONDEYE SOLUTION,J
MOHSINRAZA,F
MUJTABA ALIRAZA,F
THE OXYTECH,J
LIKE WISE,J
FRESH AIR FARM HOUSE,J
MKSOFTTECH,J
SHAHZADAHMED,F
OSAMA AL KUNIIBRAHIM,F
HASANIRLU,F
HENADZ ARKADZIEVICHKAZAKEVICH,F
MAIN INTERNAL AFFAIRS DIRECTORATE OF THE MINSK CITY EXECUTIVE COMMITTEE,J
MINSK SPECIAL PURPOSE POLICE UNIT,J
FIDES SHIP MANAGEMENT LLC,J
SYED ALIRAZA,F
MUHAMMAD KHIZARHAYAT,F
SYED JOHARHASNAIN,F
SHAHID MEISAMI GROUP,J
MEHRANBABRI,F
JIMMYCHERIZIER,F
JOSEPH PIERRE RICHARDDUPLAN,F
FEDNELMONCHERY,F
MARVIN RAMIROAGUILAR GARCIA,F
WALMARO ANTONIOGUTIERREZ MERCADO,F
FIDEL DE JESUSDOMINGUEZ ALVAREZ,F
KURCHALOI DISTRICT OF THE CHECHEN REPUBLIC BRANCH OF THE MINISTRY OF INTERNAL AFFAIRS OF THE RUSSIAN FEDERATION,J
KHUSEIN MERLOVICHKHUTAEV,F
NURID DENILBEKOVICHSALAMOV,F
DZHABRAIL ALKHAZUROVICHAKHMATOV,F
ABSOLUTE CHAMPIONSHIP AKHMAT,J
RAIMBEKMATRAIMOV,F
AKHMAT MMA,J
FC AKHMAT GROZNY,J
AKHMAT KADYROV FOUNDATION,J
WORLD HONGMEN HISTORY AND CULTURE ASSOCIATION,J
VAKHITUSMAYEV,F
MEGASTROYINVEST LTD,J
CHECHEN MINERAL WATERS LTD,J
WAN KUOKKOI,F
TIMURDUGAZAEV,F
PALAU CHINA HUNG-MUN CULTURAL ASSOCIATION,J
"DONGMEI INVESTMENT GROUP CO., LIMITED",J
ZIYADSABSABI,F
DANIIL VASILIEVICHMARTYNOV,F
ASHRAFAL-QIZANI,F
ABDUL HAKIMAL-KHAIWANI,F
SULTANZABIN,F
AL-MUSTAFA INTERNATIONAL UNIVERSITY,J
ABDUL QADERAL-SHAMI,F
CENTRAL ELECTION COMMISSION OF THE REPUBLIC OF BELARUS,J
YOUSEF ALIMURAJ,F
KAVE COFFEE S.A.,J
FINANCIERA CIMEX S.A,J
GRUPO DE ADMINISTRACION EMPRESARIAL S.A.,J
DONGHAI INTERNATIONAL SHIP MANAGEMENT LTD,J
PETROCHEM SOUTH EAST LTD,J
ALPHA TECH TRADING FZE,J
PETROLIANCE TRADING FZE,J
MOHAMMADBASERI,F
AHMADKHAZAI,F
SARAYA AL-MUKHTAR,J
MOTLAQ AMERAL-MARRANI,F
ABDUL RAHABJARFAN,F
CENTRAL BANK OF SYRIA,J
AL-AMER FOR MANUFACTURE OF CONCRETE AND FLAGSTONE,J
AL-AMER FOR MANUFACTURE OF PLASTIC,J
AL-LAYTH ALZAHABE TRANSPORTATION AND SHIPPING SERVICES,J
AL-AMER DEVELOPMENT AND REAL ESTATE INVESTMENT,J
GOOD LAND COMPANY,J
LORENA CAROLINACORNIELLES RUIZ,F
RAMON ANTONIOTORRES ESPINOZA,F
FARUKYIGIT,F
SERHATGENCOGLU,F
MUSTAFA ALPERDENIZ,F
KGB ALPHA,J
27TH SCIENTIFIC CENTER,J
STATE SCIENTIFIC RESEARCH INSTITUTE OF ORGANIC CHEMISTRY AND TECHNOLOGY,J
33RD SCIENTIFIC RESEARCH AND TESTING INSTITUTE,J
KIFAHMOULHEM,F
FAWAZAL-AKHRAS,F
SAHAR OTRIAL-AKHRAS,F
FIRASAL-AKHRAS,F
EYADAL-AKHRAS,F
KHAZAR STEEL CO.,J
PASARGAD STEEL COMPLEX,J
VIAN STEEL COMPLEX,J
"KAIFENG PINGMEI NEW CARBON MATERIALS TECHNOLOGY CO., LTD.",J
YAZD INDUSTRIAL CONSTRUCTIONAL STEEL ROLLING MILL,J
WEST ALBORZ STEEL COMPLEX,J
ESFARAYEN INDUSTRIAL COMPLEX,J
BONAB STEEL INDUSTRY COMPLEX,J
GILAN STEEL COMPLEX,J
SIRJAN IRANIAN STEEL,J
ZARAND IRANIAN STEEL COMPANY,J
MIDDLE EAST MINES AND MINERAL INDUSTRIES DEVELOPMENT HOLDING COMPANY,J
GMI PROJECTS HAMBURG GMBH,J
GMI PROJECTS LTD,J
WORLD MINING INDUSTRY COMPANY LTD,J
MAJIDSAJDEH,F
KVT-RUS,J
FORTUNA,J
ASTAN QUDS RAZAVI,J
AHMADMARVI,F
QUDS RAZAVI HOUSING AND CONSTRUCTION CO.,J
QUDS RAZAVI MINES CO.,J
QUDS RAZAVI TRADITIONAL TILE CO.,J
RAZAVI BROKERAGE FIRM,J
RAZAVI ECONOMIC ORGANIZATION,J
RAZAVI OIL AND GAS DEVELOPMENT CO.,J
SHAHAB KHODRO CO.,J
IRAN COMBINE MANUFACTURING CO.,J
RAZAVI INFORMATION AND COMMUNICATION TECHNOLOGY CO.,J
RAZAVI SUPPLY CHAIN MANAGEMENT CO.,J
MOFIDRAHBAR AUDIT FIRM,J
TADBIR DRILLING DEVELOPMENT COMPANY,J
BALIAR,J
ERA-MEDIA TOV,J
NABULEAKS,J
PETRO ANATOLIYOVICHZHURAVEL,F
DMYTRO VOLODYMYROVYCHKOVALCHUK,F
VLADIMIR NIKOLAEVICHTERENTIEV,F
ABADAN POWER GENERATION COMPANY,J
IRAN MOBIN ELECTRONIC DEVELOPMENT COMPANY,J
ANDRIITELIZHENKO,F
BARKAT VENTURES,J
OLEKSANDRONYSHCHENKO,F
MOHAMMADMOKHBER,F
INFORMATSIYNE AGENSTVO ONLI N'YUZ TOV,J
SKEPTIK TOV,J
MUHAMMADABBATAY,F
SULTAN YUSUF HASANAL-'ARIF,F
ISMA'IL FU'AD RASULAHMED,F
FUAD AHMAD NURI ALIAL-SHAKHAN,F
NIAMAT HAMA RAHIM HAMASHARIF,F
ANTON OLEKSANDROVYCHSIMONENKO,F
CHUEN FATYIP,F
JOINT-STOCK COMPANY THE BERKAKIT-TOMMOT-YAKUTSK RAILWAY LINE'S CONSTRUCTION DIRECTORATE,J
YAHYA AL-SAYYID IBRAHIMMUSA,F
ALAA ALI ALI MOHAMMEDAL-SAMAHI,F
FREDERICCHOI,F
KELVINKONG,F
ANDREWKAN,F
WENQINGSUN,F
QUANYOU,F
YIU-CHUNGTAM,F
MOHAMMAD REZA MODARRESKHIABANI,F
ACCENTURE BUILDING MATERIALS,J
HAMIDREZAAZIMIAN,F
IRAN TRANSFO CO.,J
ZANGAN DISTRIBUTION TRANSFORMER CO,J
"JIANGYIN MASCOT SPECIAL STEEL CO., LTD",J
MINISTRY OF INTERIOR,J
LAZARO ALBERTOALVAREZ CASAS,F
EFRAINMENDIVIL FIGUEROA,F
NATALIA EVGENIEVNAMUSHNIKOVA,F
"DALE TOURS, S.A. DE C.V.",J
ALEJANDROCHACON MIRANDA,F
"CITY PLAZA, SOCIEDAD ANOMINA DE CAPITAL VARIABLE",J
MOXING CARTOON,J
JUAN MANUELABOUZAID EL BAYEH,F
ANDREI VENIAMINOVICHYARIN,F
SERGEI VLADILENOVICHKIRIYENKO,F
ALEKSEI YURIEVICHKRIVORUCHKO,F
PAVEL ANATOLIEVICHPOPOV,F
ALEXANDER VASILIEVICHBORTNIKOV,F
MYINTSWE,F
SEINWIN,F
SOEHTUT,F
YEAUNG,F
MYA TUNOO,F
TIN AUNGSAN,F
YE WINOO,F
MYANMAR RUBY ENTERPRISE,J
"MYANMAR IMPERIAL JADE CO., LTD.",J
AUNG LINDWE,F
"CANCRI GEMS & JEWELLERY CO., LTD.",J
CARLOS ANDRESRIVERA VARELA,F
FRANCISCO JAVIERGUDINO HARO,F
JULIO CESARMONTERO PINZON,F
AGRICOLA COSTA ALEGRE S.P.R. DE R.L.,J
AUDIASFLORES SILVA,F
AHMAD HASSAN MOHAMMEDAL ASIRI,F
ASSOCIATION FOR FREE RESEARCH AND INTERNATIONAL COOPERATION,J
INTERNATIONAL ANTICRISIS CENTER,J
PYOTR ALEKSANDROVICHBYCHKOV,F
YULIA ANDREEVNAAFANASYEVA,F
DENIS VALERIYEVICHTYURIN,F
"INFOROS, OOO",J
"IA INFOROS, OOO",J
MOE MYINTTUN,F
MAUNG MAUNGKYAW,F
RAPID INTERVENTION FORCE,J
SALEH MESFERALSHAER,F
MUHAMMAD ABD AL-KARIMAL-GHAMARI,F
MANSURAL-SA'ADI,F
AHMADAL-HAMZI,F
THE FOUNDATION FOR NATIONAL VALUES PROTECTION,J
SOUTHFRONT,J
THE STRATEGIC CULTURE FOUNDATION,J
IGOR VICTOROVICHKRASNOV,F
ALEXANDER PETROVICHKALASHNIKOV,F
KONSTANTIN VIKTOROVICHKILIMNIK,F
"TRANS LOGISTIK, OOO",J
TARAS KIRILLOVICHPRIBYSHIN,F
OOO YUNIDZHET,J
OOO ALKON,J
ARTEM NIKOLAEVICHSTEPANOV,F
MARIYA EVGENEVNAZUEVA,F
KIRILL KONSTANTINOVICHSHCHERBAKOV,F
AUNG PYAESONE,F
KHIN THIRI THETMON,F
THE YANGON RESTAURANT,J
A & M MAHAR COMPANY LIMITED,J
SKY ONE CONSTRUCTION COMPANY LIMITED,J
THE YANGON GALLERY,J
EVERFIT COMPANY LIMITED,J
SEVENTH SENSE COMPANY LIMITED,J
ISLAMIC STATE OF IRAQ AND SYRIA - MOZAMBIQUE,J
ABU YASIRHASSAN,F
AKTSIONERNOE OBSHCHESTVO PASIT,J
OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU NEOBIT,J
FEDERAL STATE AUTONOMOUS SCIENTIFIC ESTABLISHMENT SCIENTIFIC RESEARCH INSTITUTE SPECIALIZED SECURITY COMPUTING DEVICES AND AUTOMATION,J
NEWSFRONT,J
FEDERAL STATE AUTONOMOUS INSTITUTION MILITARY INNOVATIVE TECHNOPOLIS ERA,J
ANDREY NIKOLAYEVICHDOLGOPOLOV,F
AKTSIONERNOE OBSHCHESTVO POZITIV TEKNOLODZHIZ,J
MIKHAIL NIKOLAEVICHBELOUSOV,F
VIKTOR ANATOLYEVICHMOZHELYANSKIY,F
77TH LIGHT INFANTRY DIVISION OF THE BURMESE ARMY,J
THANHLAING,F
JUNZHENGWANG,F
MINGGUOCHEN,F
AUNGSOE,F
MYANMAR ECONOMIC CORPORATION LIMITED,J
MYANMA ECONOMIC HOLDINGS PUBLIC COMPANY LIMITED,J
LEONARDO OVIDIOREYES RAMIREZ,F
CAMILA ANTONIAORTEGA MURILLO,F
JULIO MODESTORODRIGUEZ BALLADARES,F
LARISA VITALIEVNAKULINICH,F
FEDERAL GOVERNMENT INSTITUTION PRETRIAL DETENTION CENTER NO 1 OF THE DIRECTORATE OF THE FEDERAL PENITENTIARY SERVICE FOR THE REPUBLIC OF CRIMEA AND SEVASTOPOL,J
LEONIDMIKHAILIUK,F
PAVEL LEONIDOVICHKARANDA,F
LEONID KRONIDOVICHRYZHENKIN,F
LENPROMTRANSPROYEKT,J
AKTSIONERNOE OBSHCHESTVO AST,J
PRIMEIRO COMANDO DA CAPITAL,J
MYANMA GEMS ENTERPRISE,J
POLINA EVGENYEVNAPRIGOZHINA,F
PAVEL EVGENYEVICHPRIGOZHIN,F
LYUBOV VALENTINOVNAPRIGOZHINA,F
MIKALAIKARPIANKOU,F
DIRECTORATE OF INTERNAL AFFAIRS OF THE BREST OBLAST EXECUTIVE COMMITTEE,J
AKRESTSINA DETENTION CENTER,J
INTERNAL TROOPS OF THE MINISTRY OF INTERNAL AFFAIRS OF THE REPUBLIC OF BELARUS,J
MYANMA TIMBER ENTERPRISE,J
MYANMAR PEARL ENTERPRISE,J
YAUHEN ANDREEVICHSHAPETSKA,F
GUSTAVO ADOLFOALEJOS CAMBARA,F
FELIPEALEJOS LORENZANA,F
IBRAHIM ALIDAHER,F
AHMAD MOHAMADYAZBECK,F
ABBAS HASSANGHARIB,F
WAHID MAHMUDSUBAYTI,F
THEINNYUNT,F
MUSTAFA HABIBHARB,F
KHIN MAUNGSWE,F
MAHN NYEINMAUNG,F
TUN TUNNAUNG,F
THEINSOE,F
EZZAT YOUSSEFAKAR,F
HASAN CHEHADEHOTHMAN,F
THANNYEIN,F
YURY TOPCHEV,F
VLADISLAV STRIZHOV,F
FARRUKH FURKATOVITCHFAYZIMATOV,F
MIKHAILHRYB,F
MAIN DIRECTORATE FOR COMBATING ORGANIZED CRIME AND CORRUPTION OF THE MVD OF THE REPUBLIC OF BELARUS,J
ANDREI IVANAVICHSHVED,F
NOVE PARTNERS OOD,J
EDWIN RAMONCASTRO RIVERA,F
VOLHA LIEANIDAWNADARASHENKA,F
ANDREI ANATOLJEVICHGURZHY,F
SIARHEI ALIAKSIEJEVICHKALINOWSKI,F
SAMARA HEAT AND ENERGY PROPERTY FUND,J
SVIATLANA PIATROWNAKATSUBA,F
ALIAKSANDR MIKHAJLAVICHLASIAKIN,F
AKADEMIK CHERSKIY,F
IHAR ANATOLJEVICHPLYSHEWSKI,F
MATTHIASWARNIG,F
THET KHAINGWIN,F
KHIN MAUNGYI,F
KO KOHLAING,F
NORD STREAM 2 AG,J
PWINTSAN,F
LIMITED LIABILITY COMPANY MORTRANSSERVICE,J
FEDERAL STATE BUDGETARY INSTITUTION MARINE RESCUE SERVICE,J
BALTIYSKIY ISSLEDOVATEL,J
UMKA,J
ARTEMIS OFFSHORE,J
HEINHTET,F
FINVAL,F
NARVAL,F
SIVUCH,F
STATE ADMINISTRATIVE COUNCIL,J
KAPITAN BEKLEMISHEV,J
KAUNGHTET,F
SPASATEL KAREV,F
SAI LONESAING,F
YIN MINTHU,F
BAKHTEMIR,F
MURMAN,F
WINSHEIN,F
TUN AUNGMYINT,F
MARYNA JURJEWNARAKHMANAVA,F
IRYNA ALIAKSANDRAWNATSELIKAVIETS,F
NATALLIA MIKALAEUNAEISMANT,F
NATALLIA IVANAUNAKACHANAVA,F
ALAAKHANFURAH,F
IDRIS 'ALI 'AWWADAL-FAY,F
IBRAHIM ALI 'AWADAL-FAY,F
AL FAY COMPANY,J
YUSUFAL-MADANI,F
KRISTIANO GR 53 JSC AD,J
NOVE-AD-HOLDING AD,J
TRAKIA-PAPIR 96 OOD,J
PARKSTROY-SOFIA OOD,J
PUBLISHING HOUSE SPORT LTD,J
BUL PARTNERS TRAVEL OOD,J
BULLET TRADE OOD,J
CARITEX LUCKY AD,J
SIZIF V OOD,J
THRACE FOUNDATION,J
ANCIENT HERITAGE AD,J
VABO INTERNAL AD,J
BULGARIAN SUMMER,J
CSKA BASKETBALL CLUB,J
VASSIL KROUMOVBOJKOV,F
VABO-2005 EOOD,J
DIGITAL SERVICES EAD,J
EUROBET PARTNERS OOD,J
EUROBET OOD,J
EUROBET TRADING EOOD,J
REX LOTO AD,J
EDE 2 EOOD,J
NOVE INTERNAL EOOD,J
VABO SYSTEMS EOOD,J
EUROSADRUZHIE OOD,J
NUMERICAL GAMES OOD,J
LOTTERY DISTRIBUTIONS OOD,J
NATIONAL LOTTERY OOD,J
VATO 2002 EOOD,J
NOVE DEVELOPMENT EOOD,J
NATIONAL LOTTERY AD,J
PROPERTY-VB OOD,J
TRANS NOVE OOD,J
MOSTSTROY IZTOK AD,J
GALENIT INVEST AD,J
DECART OOD,J
MELIORA ACADEMICA EOOD,J
DOMINO GAMES OOD,J
ML BUILD EAD,J
DELYAN SLAVCHEVPEEVSKI,F
ILKO DIMITROVZHELYAZKOV,F
INT LTD EOOD,J
INTRUST PLC EAD,J
BM SYSTEMS EAD,J
INTTRAFIK EOOD,J
REAL ESTATES INT LTD EOOD,J
INT INVEST EOOD,J
ADLER BG AD,J
EFBET PARTNERS OOD,J
INTERNEWS 98 OOD,J
VABO 2008 EOOD,J
VERTEX PROPERTIES EOOD,J
VB MANAGEMENT EOOD,J
GAMES UNLIMITED OOD,J
EVROBET - RUMANIA EOOD,J
OLD GAMES EOOD,J
VA BO COMPANY EOOD,J
VABO MANAGEMENT EOOD,J
VIHROGONIKA AD,J
VABO 2012 EOOD,J
VABO 2017 OOD,J
LOTTERY BG OOD,J
PRIM BG EAD,J
EUROGROUP ENGINEERING EAD,J
ABDI NASIR ALIMAHAMUD,F
ADOON GENERAL TRADING L.L.C.,J
ADOON GENERAL TRADING FZE,J
EUROFOOTBALL OOD,J
SIGURO EOOD,J
SA'ID AHMAD MUHAMMADAL-JAMAL,F
TRIPLE SUCCESS,F
JAMI' 'ALIMUHAMMAD,F
HANI 'ABD-AL-MAJID MUHAMMADAS'AD,F
ADOON GENERAL TRADING GIDA SANAYI VE TICARET ANONIM SIRKETI,J
TALIB 'ALI HUSAYN AL-AHMADAL-RAWI,F
ABDUL JALILMALLAH,F
SWAID AND SONS FOR EXCHANGE CO.,J
SERGEI YEVGENEVICHZUBKOV,F
SAWDANIEL,F
BANYAR AUNGMOE,F
AYE NUSEIN,F
DZMITRYSHAKUTA,F
STATE SECURITY COMMITTEE OF THE REPUBLIC OF BELARUS,J
IVAN STANISLAVAVICHTSERTSEL,F
CHITNAING,F
AUNG NAINGOO,F
MYINTKYAING,F
THET THETKHINE,F
"HEBEI HUANHAO BIOTECHNOLOGY CO., LTD.",J
"HEBEI ATUN TRADING CO., LTD.",J
ALDRIN MIGUELJARQUIN JARQUIN,F
JOSE JESUSJARQUIN JARQUIN,F
CESAR ENRIQUEDIAZ DE LEON SAUCEDA,F
AHMEDAL-DIB,F
ASEFAL-DEKER,F
MALIK ALIHABIB,F
WAFIQNASSER,F
SYRIAN MILITARY INTELLIGENCE BRANCH 290 - ALEPPO BRANCH,J
SYRIAN MILITARY INTELLIGENCE BRANCH 215 - RAIDS,J
SYRIAN MILITARY INTELLIGENCE BRANCH 216,J
SYRIAN MILITARY INTELLIGENCE BRANCH 227 - AL MINTAQA BRANCH,J
SYRIAN MILITARY INTELLIGENCE BRANCH 235 - PALESTINE,J
SYRIAN MILITARY INTELLIGENCE BRANCH 248 - INVESTIGATION,J
SYRIAN GENERAL INTELLIGENCE BRANCH 251 - AL-KHATIB,J
SAYDNAYA MILITARY PRISON,J
KYU KYUHLA,F
THAN THANNWE,F
THET THETAUNG,F
THAN THANAYE,F
AUNG MARMYINT,F
KHAING PA PACHIT,F
MOE HTET HTETTUN,F
KHAING MOEMYINT,F
YADANAR MOEMYINT,F
DAWNILAR,F
THEIT THINZARYE,F
OHN MARMYINT,F
SHWE YE PHUAUNG,F
HLAING BWARAUNG,F
PHYO ARKARAUNG,F
OUSMANE ILLIASSOUDJIBO,F
SHOCK SPORTS CLUB,J
STEPHENMUTAMBA,F
ALER BALDOMEROSAMAYOA RECINOS,F
LOS HUISTAS DRUG TRAFFICKING ORGANIZATION,J
AXEL BLADIMIRMONTEJO SAENZ,F
WERNER DARIOMOLINA MONTEJO,F
"COMPRADORES Y EXPORTADORES DE CAFE CAPTZIN, SOCIEDAD ANONIMA",J
DONGCHEN,F
JIANPINGYANG,F
HONGQIU,F
XINNINGLU,F
TIENIUTAN,F
JINGHE,F
ZONGHUAYIN,F
SARAYA AL-AREEN,J
AHMAD IHSAN FAYYADAL-HAYES,F
RAED JASSIMAL-HAYES,F
SERGIOVALENZUELA VALENZUELA,F
LUIS ALBERTOCARRILLO JIMENEZ,F
MIGUEL RAYMUNDOMARRUFO CABRERA,F
JORGE DAMIANROMAN FIGUEROA,F
JAIMEGONZALEZ HIGUERA,F
MELITONROCHIN HURTADO,F
GILBERTOMARTINEZ RENTERIA,F
LEONARDOPINEDA ARMENTA,F
"CLUB INDIOS ROJOS DE JUAREZ, S.A. DE C.V.",J
"ACUAINDUSTRIA NARCISO MENDOZA, S.C. DE R.L. DE C.V.",J
DARYASHMANAI,F
MIKALAI MIKALAEVICHVARABEI,F
BELKAZTRANS,J
BELKAZTRANS UKRAINE,J
DZMITRY ALIAKSANDRAVICHLUKASHENKA,F
ALVAROLOPEZ MIERA,F
IHAR RYHORAVICHKENIUKH,F
HLEB ULADZIMIRAVICHDRYL,F
ULADZIMIR IOSIFAVICHLAPYR,F
BRIGADA ESPECIAL NACIONAL DEL MINISTERIO DEL INTERIOR,J
POLICIA NACIONAL REVOLUCIONARIA,J
OSCAR ALEJANDROCALLEJAS VALCARCE,F
EDDY MANUELSIERRA ARIAS,F
FERNANDOZAGAL ANTON,F
DZMITRY IUREVICHHARA,F
NATIONAL OLYMPIC COMMITTEE OF THE REPUBLIC OF BELARUS,J
KANSTANTSIN FIODARAVICHBYCHAK,F
OPEN JOINT-STOCK COMPANY GRODNO TOBACCO FACTORY NEMAN,J
NOVOPOLOTSK LIMITED LIABILITY COMPANY INTERSERVICE,J
CLOSED JOINT-STOCK COMPANY NEW OIL COMPANY,J
LIMITED LIABILITY COMPANY NEW OIL COMPANY EAST,J
CLOSED JOINT STOCK COMPANY ABSOLUTBANK,J
INDUSTRIAL UNITARY ENTERPRISE OIL BITUMEN PLANT,J
DEPARTMENT OF INTERNAL AFFAIRS OF THE GOMEL REGIONAL EXECUTIVE COMMITTEE,J
LIMITED LIABILITY COMPANY BREMINO GROUP,J
ALIAKSEY IVANAVICHALEKSIN,F
ANDREI ALEKSEEVICHRYBAKOV,F
ANDREI NIKOLAYEVICHBUNAKOV,F
IGOR VASILYEVICHLYASHENKO,F
INVESTIGATIVE COMMITTEE OF THE REPUBLIC OF BELARUS,J
OLEG STANISLAVOVICHSHANDAROVICH,F
ANATOLY IVANOVICHVASILIEV,F
SIARHEI YAKAULEVICHAZEMSHA,F
MARTHA CAROLINARECINOS DE BERNAL,F
DANA HOLDINGS LIMITED,J
NEBOJSAKARIC,F
FOREIGN LIMITED LIABILITY COMPANY DANA ASTRA,J
LIMITED LIABILITY COMPANY EMIRATES BLUE SKY,J
LIMITED LIABILITY COMPANY DUBAI WATER FRONT,J
CLOSED JOINT STOCK COMPANY ENERGO-OIL,J
LIMITED LIABILITY COMPANY INTER TOBACCO,J
ADDITIONAL LIABILITY COMPANY BELNEFTEGAZ,J
ALEKSEI SEMYONOVICHSEDOV,F
KONSTANTINKUDRYAVTSEV,F
STANISLAV VALENTINOVICHMAKSHAKOV,F
ARTUR ALEKSANDROVICHZHIROV,F
FSB CRIMINALISTICS INSTITUTE,J
ALEH SIARHEEVICHHAIDUKEVICH,F
LEANID MIKALAEVICHCHURO,F
STATE INSTITUTE FOR EXPERIMENTAL MILITARY MEDICINE OF THE MINISTRY OF DEFENSE,J
OOO OBORONNYE INITSIATIVY,J
ALEXEY ALEXANDROVICHALEXANDROV,F
BELARUSKALI OAO,J
ALIAKSEI MIKALAEVICHAURAMENKA,F
VYACHESLAV VASILYEVICHKHORONEKO,F
ARTSIOM IGARAVICHSIKORSKI,F
GENADZ BRANISLAVAVICHDAVYDZKA,F
KIRILL YURIEVICHVASILIEV,F
VLADIMIR MIKHAYLOVICHBOGDANOV,F
THIDAOO,F
TUN TUNOO,F
LUIS ANGELMONTENEGRO ESPINOZA,F
TINOO,F
MINISTERIO PUBLICO DE NICARAGUA,J
AFRICAN GOLD REFINERY LIMITED,J
BONOMADE MACHUDEOMAR,F
SIDAN AGHITTA,F
SALEM OULDBREIHMATT,F
ALI MOHAMEDRAGE,F
ABDIKADIR MOHAMEDABDIKADIR,F
IVAN VLADIMIROVICHOSIPOV,F
VLADIMIR ALEXANDROVICHPANYAEV,F
MAHMOOD RASHID AMURAL HABSI,F
FILIPOSWOLDEYOHANNES,F
NIMR INTERNATIONAL L.L.C.,J
NIMR INTERNATIONAL S.R.L.,J
BRAVERY MARITIME CORPORATION,J
ORBIT PETROCHEMICALS TRADING LLC,J
TROPAS DE PREVENCION,J
ROMARICO VIDALSOTOMAYOR GARCIA,F
PEDRO ORLANDOMARTINEZ FERNANDEZ,F
JOINT STOCK COMPANY NOBILITY,J
OSTAP SHEREMETA,J
IVAN SIDORENKO,J
ZULMA MARIAMUSSO TORRES,F
WASHINGTONANTUNEZ MUSSO,F
JUAN CARLOSREALES BRITTO,F
LUIS ANTONIOBERMUDEZ MEJIA,F
POLIGONO SANTA MARTA S.A.S.,J
EXCLUSIVE IMPORT EXPORT S.A.S.,J
"KONSTANTA, OOO",J
ANDREI YEVGENEVICHPARSHIN,F
OLEG VALENTINOVICHLARIN,F
DENIS GRIGORIEVICHCHEMODANOV,F
ROBERTOLEGRA SOTOLONGO,F
ANDRES LAUREANOGONZALEZ BRITO,F
MIKHAIL PETROVICHBEDUNKEVICH,F
VASILIY VASILIEVICHSYSOYEV,F
DMITRIY ALEKSANDROVICHKOVACH,F
ABELARDOJIMENEZ GONZALEZ,F
JOINT STOCK COMPANY 140 REPAIR PLANT,J
ALIREZA SHAHVAROGHIFARAHANI,F
MAHMOUDKHAZEIN,F
KIYASADEGHI,F
OMIDNOORI,F
"SUEX OTC, S.R.O.",J
REPUBLICAN UNITARY ENTERPRISE TSENTRKURORT,J
ANATOL PIATROVICHLAPO,F
IHAR YAUHENAVICHBUTKEVICH,F
RAMAN LEANIDAVICHPODLINEU,F
IHAR MIKALAEVICHPECHAN,F
SIARHEI IHNATAVICHNOVIKAU,F
KONSTANTIN GENNADIEVICHMOLOSTOV,F
IGOR NIKOLAEVICHGUTNIK,F
ALEKSANDR PAVLOVICHZHIVLYUK,F
ANDREI IOSIFOVICHMAKAREVICH,F
VLADIMIR VLADIMIROVICHVASHKEVICH,F
ALEKSANDR IVANOVICHALYOKSA,F
DMITRIY MIKHAYLOVICHKORZYUK,F
ALI REDA HASSANAL BANAI,F
'ALI RIDHA QASABILARI,F
ABD AL-MUAYYIDAL-BANAI,F
'ABD AL-RAHMAN 'ABD AL-NABISHAMS,F
OMIDYAZDANPARAST,F
SAMANEHDAMIRCHILU,F
MOHAMMAD ALIDAMIRCHILU,F
MOSTAFAPURIYA,F
